16317447	A note regarding reparations for slavery: The West African slave trade was driven largely by internecine tribal warfare, in the course of which captured soldiers and civilians would often be sold as human chattel. European countries, followed by their western colonies, profited from this trade for several hundred years....a blot on their history, no doubt. But when they discontinued their part in the trade, and actively (in the case of Britain) sought to suppress it, there was an angry reaction from the indigenous rulers of West Africa, because slavery was the mainstay of their economies. The trade continued unabated (if perhaps less lucratively), as slaves were sold to the North African and Arab states, right up to the 1960s. The inter-African and Arab slave markets (exemplified by the famous slave market of Zanzibar) had in any case been the primary destination for West African slaves since time immemorial. So if there is to be compensation, perhaps it should come first from Ghana, Benin, Cote d'Ivoire and other West African countries....that is, from the descendants of those who sold so many of their so-called brothers and sisters into bondage, for as long as the rest of the world allowed it.	Much of the slave trade was driven by tribal warfare. West Africa was mad at the financial loss they suffered when the slave trade was discontinued. Slaves were sold to North Africa and Arabia through 1960. African kingdoms sold slaves in to slavery.
16314901	Blacks sold blacks into European/American slavery. The African tradition of slavery still persists in many parts of Africa. Mauritania leads with an estimated 10-20% of the population in slavery. Move on liberals ..... focus on today's slavery and the cultural issues that face Africa. How about focusing on today's sex slavery in the US in most major cities. Modern efforts to atone such as the Pigford Settlement are a total embarrassment and an under-reported scandal costing taxpayers $4-5 Billion. BTW - My family never owned slaves but a dozen of my family members fought in the civil War with two being killed, one in Savannah after the march to the sea and one on the second day of Gettysburg. Nobody paid my family any reparations. Move on!	Africans also participated in the slavery system. Slavery is still practiced in many parts of Africa. Today's sex slavery is an important issue that should be focused on. The Pigford Settlement was a scandal costing $4-5 billion. My family never owned slaves, but some family members fought in the Civil War, with two being killed. Families aren't paid reparations.
16157609	Thanks for this article. I have had the wonderful fortune to have spent a good part of my professional life interacting with deaf-blind children and adults. All that I have learned from interacting with them supports Matthew Hertenstein's thoughts here. Touch conveys SO much. People without vision and hearing are experts in reading subtleties of touch in others. I have had to learn (and am still learning) to speak their language, and in the process have come to understand and appreciate deeply what Matthew Hertenstein means when he says that, "Some people need other humans more than they think." Perhaps not only some people, but all people. Touching a screen is nothing like touching another human being.	People need other people more than they think. Treatment of depression and anxiety requires human contact, not just electronic interaction.
7385804	While reading Said's article, my thoughts on the need of professional critics was swayed. Valid points were made on the role of a professional critic, and the difference between them and amatuers in the theatre world. For the sake of the art it is necessary that the people critiquing it know exactly what they are talking about because there are a lot of little details that the average person with no theatre background wouldn't take into account. In some area's such as theatre, a professional critic is required.	Professionals critics are specifically trained their fields.
7367236	Najla Said states, "Criticism must be treated as a job that requires knowledge, skill and a certain degree of objectivity, like every other area of journalism." I only read professional critic reviews, due to their experience and Knowledge. I find the random outburst of amateur critics annoying and incredible. Without the professional viewpoints there will not be any stable viewpoints of entertainment to consider.	Criticism offers much to the industry and should be treated like other similar professions. Professional critics have experience and know what they are critiquing. We should always have professional viewpoints to consider.
7367053	At first the need for one person's opinion seemed unnecessary to me when we get so many for no cost but having critics is still very important in our lives; in the lives of the artist. To just the viewer it might not be so important for a professional critique but for the people behind the show it means a lot. Even if the critique isn't the most positive thing the artist still needs someone with experience to call them out on the things they might have not seen for themselves. Not just people that have time to post up ignorant comments.	We need professional critics in order to provide meaningful feedback to the people behind the show. Critiques are  needed to call them out on the things they might have not seen for themselves, even if the critique isn't the most positive thing.
7326661	As much as writers, directors and musicians may hate them, as much as the public may ignore them and as much as their craft wavers in the subjective. Critics - the good ones, educated and culturally matured - bring accountability and measurement to the arts. They save a reader a few bucks at the bookstore and theater, they also delineate borders between taste and the tasteless, separate writers such as Colum McCann from	Writers and other professionals may hate critics. Critics bring accountability and measurement to the arts. Professional critics can save customers money. They show us the difference between tasteful and tasteless.
7329563	Constructive, professional criticisms are a must. I, for one, never read reader reviews. I don't know them, their reputations, nor their philosophies. Just as I am a professional in my field (resume writing and career coaching), I appreciate the work of professionals who critique literature, theater, and movies.	We need constructive professional criticisms. Professional work is important.
7328014	In my experience, bloggers are much kinder to productions than professional critics because they want their reviews to be publicized and linked to by theaters (and they want to continue to get free tickets). It's understandable, but it isn't much much of a service for theatergoers.	Bloggers are not willing to be as critical as critics need to be and want their reviews publicized by those being reviewed in exchange for traffic and free tickets.
7327906	I've been a national critic of film, music, photography, books and cultural issues in general. I've always preferred the term "writer about . . ." to "critic" or "reviewer" (as in "writer about movies or "writer about dance"). A cultural subject - a live performance, a book, a painting, a film - is simply a complex occasion for writing well about something. A piece of "criticism" is worthwhile not because of its particular opinion, but because it is entertaining, provocative, and illuminating not just of the particular work but of the work's place in a larger historical, artistic and social context. Ultimately, any "critic" stands or falls on self-revelation: the subject under scrutiny is as much his or her particular prejudices, enthusiasms and acuity as the work under discussion. Professional critics are crucial to cultural vitality in many ways - as champions of unfamiliar works, as stimulators of curiosity, as goads to clearer, deeper thinking about an artistic experience, to name a few. Unlike the casual opinionators who crowd the Internet, the best professional critics become longtime companions - passionate, prickly friends with whom one can agree, laugh and argue over many shared experiences.	Criticism is important not because of its opinion but because it applies context to a work. Professional critics shed light to things that would otherwise be missed, make people question things, and think harder about things. A professional critic becomes like an old friend.
13320024	These are good points, but I have to say that this was my philosophy for five years and then I realized that my hands-off approach had not met the needs of my child who would have benefited from more organizational support and parental involvement. Some children do need a parent or adult there to contain the frustration and model working habits.	My child would have benefited from more parental involvement. Children need an adult to help them learn good working habits and help with their frustration.
13321356	There is a difference between doing the homework for them and helping them understand the principles. A parent should never do the work for them, but should help with understanding when required. establishing good study habits and monitoring results. Our children were completely different in dealing with homework. Our son was a last minute kid and our daughter started as soon as she got the assignment. Both did very well in school and have successful careers. They were just different and our goal was to assure they got their work done and understood it.	There is a difference between doing the homework for them, versus helping them understand the principles. Parents should help their kids with homework so they can understand the work, and create good study habits.
13322086	I completely agree with the comments posted by Mike Melcher. Milner used this as an opportunity to push his upcoming book. Yes equality is a problem and has been a problem throughout human existence. He avoided the issue. All kids need to do homework. It is a simple way to see if your child is learning, if they sit down in front of an assignment and have no idea what to do, you as a parent need to be aware of that and help them learn. It's part of the job description, at least in my book. And if I can teach my kid more than someone else, well that's life. Someone will always have more and someone will always have less. I still need to do the best I can.	Parent should be aware of their kids doing homework and help them. Helping children with homework is part of parenting. I might teach my kids more than others.
13343210	I must say I beg to differ. I think parents should help with homework and I think homework is helpful. My daughter usually only has 1 page of math homework per night which I make sure she completes. I have her sit beside me to work on it and I help her as needed. The homework is tied to what they have done that day in math and I feel it reinforces the concept. I agree that children need time to play and relax but if they don't do any homework/extra academics outside of school hours, how are they going to be able to compete and excel at the college level? Kids can't suddenly be prepared for college when they are in 12th grade -- they need to start becoming academically disciplined in the elementary grades. I feel that my daughter does much better in school and has a much more positive attitude towards her studies than if I were not involved.	Children need to do homework outside of school hours so that they can prepare to excell at the college level. Kids do better in school when they do their homework without the help of their parents.
13319707	Yes, it is important for children to learn how to do their homework by themselves. However, reviewing assignments with them can often help them to see where they made mistakes or help them to clarify matters that they may not fully understand. If a child is able to feel comfortable discussing material with his or her parent, there is an opportunity to reinforce what the child is learning. These interactions can build self-confidence and help to develop critical thinking. Students who are in large classes rarely get the type of individual attention in a class that they may receive from an involved parent at home. Sometimes revisiting the material at home can present a child with the opportunity to understand more about it.	Parents should help with assignments to show children their mistakes or to clarify misunderstandings. When children discuss what they are learning with their parents, it helps to reinforce what they have learned. Participating in homework parents build self-confidence and help develop critical thinking. A parent at home can give more individual attention than can a  teacher of a large class. Going over material at home can help a child better understand it.
13319591	Since many teachers don't actually teach, are left by the administration to run a classroom any way they want to, since it is extremely rare for any public school to have a code of conduct for teachers, for instance that they grade homework in a timely manner and provide prompt feedback, parents must too often fill in and do the individualized teaching that their kids need, and are not getting at the school.	Parents often have to fill in the gaps since many teachers don't teach and there are no standards by which they are to run their classrooms.
13316560	I believe there are no hard rules regarding parental involvement with homework. What is being overlooked in this discussion is the insight parents can get into so many aspects of their child's development including: 1) Academic progress in different subjects 2) Developing interests in potential careers 3) Relationships with teachers and even school peers 4) Early warnings of problems in school or more personal issues. Hints about all these issues can be discerned by the parent who takes time to help their children with homework which can even be just a guise for LISTENING. Homework involvement was a great opportunity to learn how our kids were doing.	It can alert them to early signs of learning problems or personal issues they may  have. Helping children is a positive thing and parents can even use this as an opportunity to listen to their children,. Helping with homework helps parents see their children's academic progress.
6026123	Humans don't resemble vegetarian mammals (cows, sheep) any more than we resemble bears. We are primates, and our closest genetic relatives (chimps) are omnivores. What's more revelant is that our digestive systems are still we equipped for eating raw animal protein such as sushi, clams and oysters on the half-shell, and steak tartare. Don't try eating raw potatoes, beets, or beans though, they're all indigestible to us. Although cutting back on animal-based foods is certainly healthful, a purely vegan diet offers many challenges to be complete.	Humans are distinct from vegetarian animals such as cows, sheep or bears. We are made to be omnivores. Diigestive systems are able to digest raw foods such as sushi, clams, and oysters. It's good to eat less animal products, but being vegans is to hard to be a complete diet.
6024130	This argument is seriously flawed. What are this guy's qualifications? He's a chef, not an evolutionary biologist. Every living thing has evolved with certain traits that have enabled it to thrive. No, we may not have the speed and strength to kill a deer with our bare hands. But we have other evolutionary advantages that have enabled us to eat animals. Humans have been eating meat for millennia and our bodies have adapted to an omnivorous diet. If we weren't fit to eat animals we'd be extinct by now. Eating raw meat makes people sick because modern factory farming and slaughterhouse practices lead to contamination. It's also the modern industrial diet that has lead to our current health problems (diabetes, heart disease, etc.) If people ate the way they did a hundred years ago and earlier (including eating meat) we'd all be a lot healthier. It's not meat that's the problem.	A vegan diet goes against human evolution. If the human race did not eat animals we would have gone extinct. Meat is not the problem.
6016899	You're going to have a hard time eating (at least enjoying) a purely vegan diet without processing tools. Fruits, nuts, and raw vegetables all the time? No soy milk? No tofu? No vegetable oil? No corn or wheat flour? This person makes a completely specious argument.	Vegan diets are not enjoyable or easy to process.
6023656	I've been vegan for 20 years and I feel great. I supplement with B-12, Vitamin D and Flax Seed Oil for Omega 3's. I exercise daily and don't drink or smoke. As others have said, is the problem that my diet may lack animal flesh and a few easily replaced nutrients or that that so many carnivores eat way too much of both flesh and everything else? I	As a 20 year vegan I feel great.
6020609	Yes, quality does matter, but few people either have the time or money to seek out that quality. Going vegetarian makes it easier to avoid most all of the industrial animal products in our supermarkets. Maybe the meat producers will take heed if we start demanding more quality as consumers or just stop buying meat by the pallet. I, for one, can't bear the thought of a female pig in a gestation crate for all her adult life.	Yes because quality matters. Vegetarians  don't eat animal products. Meat producers will be required to demand higher quality.
6017246	Vegans are disproportionately female, white, liberal, highly educated, active, and wealthy. All six of these factors dramatically increase life expectancy. Moreover, vegans are especially careful about what they eat and pay much more attention to nutrition than ordinary Americans. They are far more likely to eat organic vegetables and far less likely to eat fries and hostess cupcakes. And then there's the fact that unhealthy lifestyles like smoking or veganism tend to lead to weight loss, which masks many of the health effects. If veganism had no health effects whatsoever, we would expect vegans to live much longer and be much, much healthier. The fact that vegans aren't healthier--and may even be significantly less healthy--means that veganism is probably a pretty unhealthy lifestyle.	Vegans are usually white, educated, liberal females. Veganism is an unhealthy lifestyle, like smoking, which leads to weight loss which has health benefits that mask the additional health problems caused by the lifestyle. Vegans do not live much longer or display much better health. Veganism is not a sound way for everyone to eat as some vegans are less healthy than their non-vegan counterparts.
6131389	I agree 100%. I believe everyone, not only babies or children, need a balanced healthy diet. Like the author states, our bodies are designed as omnivores. To go against nature is going against the unchangeable law. We cannot change how we are designed, or what we need to survive healthy. It is the way of life. Nothing artificial is ever an adequate substitution. The 'real deal' is much preferred, and in this case, much healthier.	Everyone, adults and children, need a healthy diet. Human bodies are designed as omnivores.
6129077	Veganism is for everyone. The age or body type of a person does not change the fact that all people need vitamins,proteins, and carbohydrates, which can all be obtained from plant sources. Nowadays, almost any grocery store offers vegan choices. There are also separate vitamin supplements available if needed, but most foods can be found with omega-3s, calcium, and zinc already added to them. Juices, along with meat and egg replacements are all healthy, vitamin-rich, vegan options. Helping the environment and gaining health benefits, such as a longer life span and a lower chance of heart disease come from becoming vegan. This article has been widely disputed below from lack of proof and false statements, and for a good reason. The author really should have done more research on the topic.	Vitamins, proteins, and carbohydrates are needed by all people, and they can be obtained from plant sources. Vegan options like juices and replacement items are enriched with vitamins. It helps the environment and extends the life span.
6102751	Even though I have to respect the reasoning to veganism, I do believe that there are definite risks involved. A diet based on plants does not provide a sufficient source of energy to the body. Without a source of protein or carbohydrate, the body tends to slow down and function slower. Facts are facts. All of them in the article stand firm. Babies need a variety of foods especially because it is critical in their development. As an adult you can make this decision for yourself, but think of your child who needs all the foods from the pyramid to grow and be the healthy individual you want them to be.	Vegan diets do not supply enough nutrients. The body does not function well without protein or carbs. Veganism is not for everyone, babies especially need food variety to further their development.
6074662	This lady's ignorance is profound. For instance, soy does not contain estrogen. The molecular structure of soy appears similar to estrogen, but it is NOT estrogen and the body doesn't treat it as such. This is a myth, perpetrated by the dairy industry for obvious reasons. I am a vegan, and both my children are vegans from the day they were born. This is anecdotal evidence, but they are both usually tall, strong, healthy. One is getting a Ph.d and the other had a perfect score on the army intelligence test; both are irritating know it alls, definitely playing with full decks.. Because they were raised with compassionate hearts, they are both the kindest and most thoughtful people I know. Both of them have thanked me and their father repeatedly for raising them vegetarians.	Although similar to estrogen, the molecular structure of soy is very different from estrogen, and is not used as a substitute. There are examples of kids who grew up as vegans who are now thriving in the world.
6042475	Ms Nina Planck ...stated Nature created humans as omnivores....which seem to be she has a direct connection to god but eventually its never true .. then let me tell why we called Human being the most intelligent creature on earth ??? because we can judge which is good for us with the sense of humor if this is not hold rue then we would rather called our self animals..Eating flesh is a not kind of human behavior because we lost our humanity and develop a attitude like animal.Animal do sex so do we however they do not know with whom they slept with on contrary we know.So vegan-ism diet which pure and lucid and it has many more advantage over non-veg-ism as so many has suggested. I am not a spiritual guru who talks about spirituality.But yes we can grow up our kid even with the veg intake that will lead his/her to be better and healthy person.	Eating meat is animistic and not right for humans. Many people have suggested the Vegan diet is pure and has more advantages over non-veganism. Vegetable intake will lead to a healthier person.
6025796	Just wanted to add that I went to a vegan dinner once in CA for people interested in joining the vegan lifestyle. The food was interesting and very chewy, to the point where my jaw hurt. The regular members were all very thin and did not look particularly healthy. I was mildly chastised by several members for wearing leather sandals and for having a leather bag. Leather is a no-no. My overall impression of the event and the people there was that it was like a zealous religious cult with very strict rules.	Veganism causes people to be very thin and look unhealthy. It seems that veganism is more like a cult than a viable way of life.
6025276	About B-12. My understanding is that normally, before people started eating so many dead animals, B-12 would come from the bacteria from the dirt on the raw vegetables that people would eat. Also, before we became so scrupulous about washing the dirt off plants before eating them. Also, before we started cooking all the life out of everything, including the nice healthy bacteria on the plants. Maybe also before we started pasteurizing so many things. Maybe the right probiotics would help. I went vegan a couple of years ago. It reversed my heart disease - no maybe.	Before people started eating so many dead animals, B-12 would come from the bacteria from the dirt on the raw vegetables that people would eat. Veganism reversed my heart disease a couple of years ago.
6027980	There is absolutly nothing wrong with a vegan diet in any of the stages of life, there are many cases of life long vegans from all over the world who are very healthy so i will rule out genetics and ancestry roots to what we can tolerate or not. the problem with why some people think it is inadequate is because they do not know what vegans can or cannot eat, and then there is a lot of misinformation from people that want to protect their own interest of meat eating telling others that it is dangerous! if you plan well your diet and know what you are eating then it is as simple as pie and anybody can benefit from a strict vegetrian diet. it is obvious that if all you eat is lettuce it can be very dangerous for you and most probably fatal, the same can be said if all you eat is red meat with red meat! however if you eat a wide variety of plant based foods your body can aquire all of the essential nutrients that it needs to thrive.	A Vegan diet is healthy for people of any age. A vegan diet is very healthy as evidenced by many older vegans with long and healthy lifespans. A vegan diet is simple and can benefit anyone. Eating a variety of plants can let a person gain essential nutrients.
6023354	This article is mainly about: (a) The health risks that the entire VEGAN population (both adults and children) face. (b) The health risks of feeding babies and children a VEGAN diet. (c) The health risks of feeding babies and children a VEGETARIAN diet. (d) The health risks that the entire VEGETARIAN population (both adults and children) face. The correct answer is (b). Some of these comments make wonder about the commenter's reading comprehension skills. Nina isn't saying that it's unhealthy to raise kids on a VEGETARIAN diet (i.e. one that includes eggs and dairy). Neither is she saying that adults should not be vegan due to health risks. She is saying that it's risky for BABIES AND CHILDREN to be fed a vegan diet. Why are so many people responding to this article with long-winded replies about how they became vegan as ADULTS and are enjoying the health benefits? And why are others citing healthy babies raised on VEGETARIAN food as a rebuttal to this article? What part of this do you not understand?!?!	Veganism is not good for everyone because it can pose health risks to babies and children.
6023192	My wife and I are long-time vegans raising a healthy vegan child. Our wonderful daughter is above-average in height and in the 95th percentile in head size. She has hit virtually every developmental milestone at least a month ahead of average, and she has been regularly declared healthy and above average by our pediatrician, who has decades of experience with thousands of children and who has declared that he is comfortable with our vegan choice. We know at least a dozen other vegan children who are healthy and high-functioning. That's consistent with the findings of the American Dietetic Association, the nation's largest organization of nutrition scientists, which has issued a position paper written by experts who reviewed the existing peer-reviewed literature and found that well-planned vegan diets are healthful for infants and children. The considered opinion of such experts--and of our pediatrician--are what we rely on to make decisions about our child. We don't tend to factor in the opinions of cookbook writers.	Me and my wife and our child are healthy vegans. Our daughter was raised vegan and she is healthy. We know vegan children who are healthy and smart. Well-planned vegan diets are healhful for infants and children. Our pediatrician says veganism is safe and we trust his opinion to help raise our child.
6022867	I haven't read through all the comments, but I strongly feel that diet (and what keeps one healthy) is extremely individual and dependent on many things-including allergies, sensitivities, previous medical history, religious experience, and emotional situations, to name a few. I grew up with a father who was a heavy smoker. Possibly as a result, I was given large doses of steroids (to which I became addicted) because I had asthma throughout much of my adolescence. I was also put on thyroid medication for seven years unnecessarily because, at that time, the measures for thyroid were faulty. So today I suffer from osteoporosis and so have adopted a diet rich in calcium. Fortunately, I am not too lactose intolerant and can handle milk products, unless I pick up a virus. I mention all of this to point out that we all have our individual food needs and shouldn't feel compelled to tell others what's good for them.	Diet is particular to the individual, each person needs to decide what works best for them. Everyone has different dietary requirements and compelling others to try to live by vegan standards may not work well for them.
6022426	I have been vegan for 29 years, and i am fitter and healthier than any body that i know, most of all the meat eaters. the article seems flawed at most completely inaccurate, to say that a meat eater is going to be heather is laughable, as most are over weight or obese, have higher cholesterol levels and a multitude of diseases related to high fat levels in their diets. in short it was the best thing i could had done at age 19.	Eating as a vegan has made me more fit and healthy than other people I know. Meat eaters are less healthy and are susceptible to a number of diseases  related to high fat levels in their diets.
6022328	Go, Nina! After years as a vegan (and the dangerously low cholesterol levels that came with it), I couldn't agree more that humans are omnivores by design. No doubt many of us don't get enough veggies, but that's not justification for ignoring our ancestry and anatomy/physiology. As a Naturopathic Doctor with years of clinical and research experience, I have a sound understanding of human nutrition. The bottom line is that there exists no sound argument that humans are designed to be strict plant eaters. In fact, everything from our teeth to the other end of our digestive tract suggests that we are, and have always been, omnivores. If we were meant to be vegans, we would not need to supplement our diets with the various nutrients that a vegan diet is deficient in.	Humans are naturally omnivorous, as dictated by our physiological needs, and veganism is a health risk. I am a doctor with years of experience so I understand human nutrition. There are no sound arguments that show humans are designed to be strict plant eaters. All evidence supports that humans are omnivores. A vegan diet would not provide all the nutrients a human needs.
6020790	@Caren As a fellow Debater, I wanted to weigh in with my official health credentials. I listen to Nina about food as she is a wise woman and her promotion of real food is a wonderful and needed public health message, especially for developing brains. Real Food is brain food. She may not have official health credentials, but her advice above about what to feed babies is spot on.	A Vegan diet can be healthy for some but may not be healthy for everyone.
6019509	Dear Nina, with all due respect, one would wonder how the rest of the world survived tens of thousands of years, without the Western diet posited by you! It's worth exploring native (so called primitive) infant weaning practices. Almost every tradition has survived without a western Nestlé premix or infant formula or bottled/jar infant food. Where vegan or vegetarian diets are lacking, consider lentils and millets (example finger millet) which are rich in B vitamins and iron and also easily digestible and biologically available. Please don't dismiss vegan or vegetarian diets for infants so easily. There is a wealth of knowledge available in traditions of Asia, Far East, Africa, Near East, Middle East, you know the rest of the non Eurocentric world!	Vegan diets are rich in vitamins. Many other places in the world have traditions and knowledge founded in veganism.
6018664	Why do some people feel they must impose their lifestyle on others? Is it because they feel slighted by other people mocking their choices, or because they somehow have the what I do is better than what you do gene? The religious fanatics sound just like the people who push for one sort of eating behavior over others. Even Timothy o'Leary felt it was necessary to promote the benefits of LSD as a path to a better way of living. I am 80, still have all my faculties, omnivorous, obese, and lazy. Did outliving half the people who were born in 1932 come as a result of that? Or, more likly is it irrelevant. Maybe getting enough sleep was the factor, or walking everywhere as a teenager, or becoming an atheist after my Bar Mitzphah. Whatever. Oh, why does the Times feel it ingtelligent to publish B.S. like this? You eat what you want to eat, I'll eat what I want to eat and one of us will be in the ground before the other. And the planet will not know it, or even care.	This diet is not good for everyone and should not be imposed on others. Everyone dies regardless of whether or not they are vegan.
6018659	A great article. Many vegans may find themselves poised against it, but, beyond proving the scientific information in the article to be wrong, it will be very difficult to come to another conclusion than the author arrives at. Vegetarianism and veganism are mainly moralistic choices of life style, and should be presented as such. But somewhere along the way vegans decided to also try to make the argument that it's the healthier life choice, which is progressively being proven to be wrong. It's fine to decide to be a vegan. The fact that it's not the healthiest alternative only makes the moral choice more courageous. Nonetheless, I agree with the author that such decisions should not be imposed on children.	Veganism is a moral and personal choice and should not be a lifestyle forced on everyone. Vegans have argued that their personal choice is healthier which is being proven wrong. Veganism is a not healthy choice, though it is a moral one.
6017945	I admire vegans because they've chosen a challenging lifestyle requiring a lot of work, discipline and attention. I tried it briefly because I'm so repulsed by the idea of eating a dead animal. It's so primitive. But after a few weeks of veganism I craved dairy foods so much that I couldn't think straight. So I gave in, and drink milk and eat cheese and eggs. And when I have an overwhelming desire for some meat I eat just a very small amount. Judging from my experience, I'm left with the feeling that humans should perhaps evolve biologically, slowly, and wean themselves from meat over many years. Accent plant foods and cut meat servings to half, for starters. I do believe there will come a time, perhaps 100 years from now, when humans will look back on meat eating with disgust.	Veganism is admirable because it takes dedication. I was a vegan for a while because it is primitive to eat a dead animal. I couldn't think straight without dairy products.
6017135	Awesome article! Children need animal products in their diet to thrive. Refer to Chris Kresser's " The healthy baby Code" for all the latest SCIENCE on the subject. This should be required reading for ALL prospective parents! Soy is NOT good for babies .. this is gone into extensively on "The Weston A Price Foundation" site. Keep up the good work Nina!	Children can't thrive as vegans and require a diet containing animal products. Vegans use pseudo-science  to pressure people into an unhealthy lifestyle. Soy is not good for babies according to The Weston A Price Foundation website.
6512073	Every kid is different. Some kids need to be protected from themselves. Some do not have the capacity at 13,14 or 15 to express what they are feeling, fearing, or if they are depressed. It is nice to believe you hold the moral high ground with respect to not snooping on your kids but it can be an empty and ultimately, to your child, a destructive gesture.	Snooping on your kids can be useless and found to be a destructive gesture.
