"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.arg599542_stance_group"	"Answer.arg194429_stance_group"	"Answer.arg23585_stance_group"	"Answer.arg23585_implicitStance"	"Answer.arg30583_stance_group"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.arg194429_implicitStance"	"Answer.arg145058_stance_group"	"Answer.arg554410_stance_group"	"Answer.arg4805_stance_group"	"Answer.arg73342_stance_group"	"Answer.arg73342_implicitStance"	"Answer.arg161528_stance_group"	"Answer.arg310070_stance_group"	"Answer.arg194777_stance_group"	"Answer.arg113594_stance_group"	"Answer.arg310070_implicitStance"	"Answer.arg113594_implicitStance"	"Answer.arg318855_stance_group"	"Answer.arg17670_stance_group"	"Answer.arg663249_stance_group"	"Answer.arg100005_stance_group"	"Answer.arg663249_implicitStance"	"Answer.arg100005_implicitStance"	"Answer.arg17670_implicitStance"	"Answer.arg133920_stance_group"	"Answer.arg133920_implicitStance"	"Answer.arg198954_stance_group"	"Answer.arg156335_stance_group"	"Answer.arg591584_stance_group"	"Answer.arg591584_implicitStance"	"Answer.arg156335_implicitStance"	"Answer.arg6315_stance_group"	"Answer.arg157601_stance_group"	"Answer.arg33062_stance_group"	"Answer.arg544445_stance_group"	"Answer.arg544445_implicitStance"	"Answer.arg211308_stance_group"	"Answer.arg82289_stance_group"	"Answer.arg143002_stance_group"	"Answer.arg586594_stance_group"	"Answer.arg211308_implicitStance"	"Answer.arg82289_implicitStance"	"Answer.arg592218_stance_group"	"Answer.arg192883_stance_group"	"Answer.arg55051_stance_group"	"Answer.arg322000_stance_group"	"Answer.arg592218_implicitStance"	"Answer.arg733484_stance_group"	"Answer.arg648720_stance_group"	"Answer.arg112951_stance_group"	"Answer.arg575191_stance_group"	"Answer.arg112951_implicitStance"	"Answer.arg108714_stance_group"	"Answer.arg480766_stance_group"	"Answer.arg516654_stance_group"	"Answer.arg108162_stance_group"	"Answer.arg108162_implicitStance"
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"320DUZ38G8YYE6UOC2KM9XNK0HHJGQ"	"A33FOE44XB2G2X"	"Approved"	"Fri Jan 06 00:04:16 CET 2017"	"Thu Dec 29 23:59:46 CET 2016"	"Fri Dec 30 00:04:16 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_6""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""]]},""arg4805"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[[""arg4805_0""]]},""arg73342"":{""stanceValue"":""0"",""implicitClaim"":true,""segments"":[]}}"						"no"	""		"1"	"1"	"2"	"0"	"on"
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"351SEKWQS1TL3UQID9W6J4C4RJZMDQ"	"AKC90OYLRWKVW"	"Approved"	"Fri Jan 06 00:38:38 CET 2017"	"Fri Dec 30 00:33:36 CET 2016"	"Fri Dec 30 00:38:38 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_0""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_0""]]},""arg73342"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg73342_6""]]}}"						""	""		"1"	"1"	"1"	"0"	
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"3ND9UOO81LE06I8OUS0HBFM0YUKWLC"	"A1FR59CO9Q41FC"	"Approved"	"Fri Jan 06 01:32:27 CET 2017"	"Fri Dec 30 01:31:36 CET 2016"	"Fri Dec 30 01:32:27 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_0""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_0""]]},""arg73342"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]}}"						""	""		"1"	"1"	"1"	"2"	
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"3Q5ZZ9ZEVPRBES9L4244GANHUXL85P"	"A3GLG6XF4WH2DY"	"Approved"	"Fri Jan 06 02:21:32 CET 2017"	"Fri Dec 30 02:16:44 CET 2016"	"Fri Dec 30 02:21:32 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_0""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_0""]]},""arg73342"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]}}"						""	""		"1"	"1"	"1"	"2"	
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"3KYQYYSHYWJ93XBUQPBJB819MJNODG"	"A1UDLO1L1A4O44"	"Approved"	"Fri Jan 06 02:32:11 CET 2017"	"Fri Dec 30 02:22:45 CET 2016"	"Fri Dec 30 02:32:11 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_6""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_0""]]},""arg73342"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]}}"						""	""		"1"	"1"	"1"	"1"	"on"
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"358UUM7WR0FWJ120R4P15BWIBV5R70"	"A2KDZ4HNHX85OR"	"Approved"	"Fri Jan 06 02:41:51 CET 2017"	"Fri Dec 30 02:40:41 CET 2016"	"Fri Dec 30 02:41:51 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_2""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_2""]]},""arg73342"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg73342_6""]]}}"						""	""		"1"	"1"	"1"	"1"	
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"3LYA37P8IRZXY9SVE1SK91W0ZT5KBP"	"A2DVFA1B7NMN0F"	"Approved"	"Fri Jan 06 03:21:56 CET 2017"	"Fri Dec 30 03:21:17 CET 2016"	"Fri Dec 30 03:21:56 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_0"",""arg145058_1"",""arg145058_2"",""arg145058_3"",""arg145058_4"",""arg145058_5"",""arg145058_6"",""arg145058_7""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_0""]]},""arg73342"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg73342_6""]]}}"						""	""		"1"	"1"	"1"	"1"	
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"3QFUFYSY9ZR2XOF8YBR0LAYPH574F1"	"A3TDA1NWHNQFE3"	"Approved"	"Fri Jan 06 03:22:23 CET 2017"	"Fri Dec 30 03:19:31 CET 2016"	"Fri Dec 30 03:22:23 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_1"",""arg145058_2""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_0"",""arg554410_1""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_2""]]},""arg73342"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg73342_0"",""arg73342_1""]]}}"						""	""		"1"	"1"	"1"	"0"	
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"36WLNQG780MUC90LIFHHB6JVFW9EBZ"	"AB60ITQGDVHF0"	"Approved"	"Fri Jan 06 03:22:41 CET 2017"	"Fri Dec 30 03:20:21 CET 2016"	"Fri Dec 30 03:22:41 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_0""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_0""]]},""arg73342"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg73342_6""]]}}"						""	""		"1"	"1"	"1"	"0"	
"3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00001.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3X0EMNLXEP1AWUQO68JQIAGMMZJPVJ"	"3VNXK88KKDUSQR7AFLSVK4CRRRA9VR"	"A1CF6U3GF7DZEJ"	"Approved"	"Fri Jan 06 03:36:34 CET 2017"	"Fri Dec 30 03:33:17 CET 2016"	"Fri Dec 30 03:36:34 CET 2016"	"Fri Dec 30 09:48:58 CET 2016"	""	""	""	""	"{""arg145058"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg145058_4""],[""arg145058_5""],[""arg145058_6""]]},""arg554410"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg554410_1""],[""arg554410_3""]]},""arg4805"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg4805_2""]]},""arg73342"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg73342_2""],[""arg73342_6""]]}}"						""	""		"1"	"1"	"1"	"1"	
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"3RRCEFRB7NOCK73ST9542K74271B4C"	"A33FOE44XB2G2X"	"Approved"	"Fri Jan 06 00:16:11 CET 2017"	"Fri Dec 30 00:14:32 CET 2016"	"Fri Dec 30 00:16:11 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_1""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg310070_0""]]},""arg194777"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg194777_3""]]},""arg113594"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg113594_6""],[""arg113594_7""]]}}"						""	""							"1"	"1"	"1"	"1"
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"3VD82FOHKR0ZY55GQTG8R2JR1J3COW"	"AKC90OYLRWKVW"	"Approved"	"Fri Jan 06 00:40:59 CET 2017"	"Fri Dec 30 00:38:44 CET 2016"	"Fri Dec 30 00:40:59 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_0""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg310070_2"",""arg310070_3""]]},""arg194777"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg194777_2""]]},""arg113594"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg113594_4"",""arg113594_5"",""arg113594_6"",""arg113594_7""]]}}"						""	""							"1"	"1"	"1"	"1"
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"3GD6L00D3T9RBZA6XGCBI2BV2M21ML"	"A1FR59CO9Q41FC"	"Approved"	"Fri Jan 06 01:37:45 CET 2017"	"Fri Dec 30 01:36:53 CET 2016"	"Fri Dec 30 01:37:45 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_0""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":true,""segments"":[]},""arg194777"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]},""arg113594"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg113594_4""]]}}"						""	""							"1"	"1"	"2"	"1"	"on"
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"3MHW492WW1P7XBQ44UW0PQIBRQCVM7"	"A1UDLO1L1A4O44"	"Approved"	"Fri Jan 06 02:35:50 CET 2017"	"Fri Dec 30 02:32:27 CET 2016"	"Fri Dec 30 02:35:50 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_0""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg310070_3""]]},""arg194777"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg194777_4""]]},""arg113594"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg113594_4""]]}}"						""	""							"1"	"1"	"1"	"1"	
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"3JAOYWH7VJGPUMVG1HQPXVEP0T4L9G"	"A2KDZ4HNHX85OR"	"Approved"	"Fri Jan 06 02:45:37 CET 2017"	"Fri Dec 30 02:45:03 CET 2016"	"Fri Dec 30 02:45:37 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_0""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg310070_2""]]},""arg194777"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]},""arg113594"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]}}"						""	""							"1"	"1"	"2"	"2"	
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"3ND9UOO81LE06I8OUS0HBFM0YUPWLH"	"A15PKLFWZMG0RW"	"Approved"	"Fri Jan 06 02:46:46 CET 2017"	"Fri Dec 30 02:42:30 CET 2016"	"Fri Dec 30 02:46:46 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_0""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg310070_3""]]},""arg194777"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg194777_2""]]},""arg113594"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg113594_4""]]}}"						""	""							"1"	"1"	"1"	"1"	
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"32SCWG5HIIGS3O8GV2GKU2W7F2ZP69"	"A2DVFA1B7NMN0F"	"Approved"	"Fri Jan 06 03:09:47 CET 2017"	"Fri Dec 30 03:08:26 CET 2016"	"Fri Dec 30 03:09:47 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_0""]]},""arg310070"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[[""arg310070_2""]]},""arg194777"":{""stanceValue"":""0"",""implicitClaim"":false,""segments"":[[""arg194777_0""],[""arg194777_3""],[""arg194777_4""]]},""arg113594"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[]}}"						""	""							"1"	"2"	"0"	"2"	
"307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"38TZTS8OLORN2H4JXCIVT14URMTU37"	"Find the main standpoint of an argument (2 mins/HIT on average) [pilot study]"	"Given arguments to various controversies, choose the correct author's standpoint and find it in the text"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Dec 29 23:33:07 CET 2016"	"10"	"0"	"0"	"10"	"Reviewable"	"NotReviewed"	"mthit-00002.html"	"600"	"604800"	"Sun Jan 01 23:33:07 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=307L9TDWJY4QH0CS6J0SVQJ8V0PN3O"	"3R9WASFE20SI0L3XJ4HQF6BYI09FZN"	"A3TDA1NWHNQFE3"	"Approved"	"Fri Jan 06 03:15:15 CET 2017"	"Fri Dec 30 03:13:45 CET 2016"	"Fri Dec 30 03:15:15 CET 2016"	"Fri Dec 30 09:48:59 CET 2016"	""	""	""	""	"{""arg161528"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg161528_1""]]},""arg310070"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg310070_0""]]},""arg194777"":{""stanceValue"":""1"",""implicitClaim"":false,""segments"":[[""arg194777_2"",""arg194777_3""]]},""arg113594"":{""stanceValue"":""2"",""implicitClaim"":false,""segments"":[[""arg113594_6"",""arg113594_7""]]}}"						""	""							"1"	"1"	"1"	"2"	
