"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.18332215_0_familiarGroup"	"Answer.14672166_0_familiarGroup"	"Answer.18332215_0_opposingStance_warrant"	"Answer.collectedAnnotationResults"	"Answer.14672166_0_opposingStance_warrant"	"Answer.14672166_0_opposingStance_warrant_impossible"	"Answer.15164217_250_opposingStance_warrant"	"Answer.15164217_250_familiarGroup"	"Answer.5905284_239_familiarGroup"	"Answer.5905284_239_opposingStance_warrant"	"Answer.5905284_239_opposingStance_warrant_impossible"	"Answer.2700850_116_opposingStance_warrant"	"Answer.2700850_116_familiarGroup"	"Answer.10340252_593_opposingStance_warrant"	"Answer.10340252_593_familiarGroup"	"Answer.13573791_73_opposingStance_warrant"	"Answer.9182291_166_familiarGroup"	"Answer.9182291_166_opposingStance_warrant"	"Answer.13573791_73_familiarGroup"	"Answer.2653827_354_opposingStance_warrant"	"Answer.2653827_354_familiarGroup"	"Answer.5374214_216_opposingStance_warrant"	"Answer.5374214_216_familiarGroup"	"Answer.6537087_558_opposingStance_warrant"	"Answer.6537087_558_familiarGroup"	"Answer.12074964_395_opposingStance_warrant"	"Answer.12074964_395_familiarGroup"	"Answer.12074964_395_opposingStance_warrant_impossible"	"Answer.4062498_576_opposingStance_warrant"	"Answer.4062498_576_familiarGroup"	"Answer.7528221_0_opposingStance_warrant"	"Answer.7528221_0_familiarGroup"	"Answer.20922752_0_opposingStance_warrant"	"Answer.12004909_495_familiarGroup"	"Answer.12004909_495_opposingStance_warrant"	"Answer.20922752_0_familiarGroup"	"Answer.16634255_0_familiarGroup"	"Answer.5477940_446_familiarGroup"	"Answer.5477940_446_opposingStance_warrant"	"Answer.16634255_0_opposingStance_warrant"	"Answer.6017945_213_opposingStance_warrant"	"Answer.6017945_213_familiarGroup"	"Answer.11163651_240_opposingStance_warrant"	"Answer.11163651_240_familiarGroup"	"Answer.6893177_176_opposingStance_warrant"	"Answer.6893177_176_familiarGroup"	"Answer.19638956_248_opposingStance_warrant"	"Answer.19638956_248_familiarGroup"	"Answer.18862412_71_familiarGroup"	"Answer.18862412_71_opposingStance_warrant"	"Answer.7951380_271_familiarGroup"	"Answer.7951380_271_opposingStance_warrant"	"Answer.11893475_466_opposingStance_warrant"	"Answer.11893475_466_familiarGroup"	"Answer.12004552_11_familiarGroup"	"Answer.12004552_11_opposingStance_warrant"	"Answer.18244616_0_opposingStance_warrant"	"Answer.18244616_0_familiarGroup"	"Answer.18546949_237_opposingStance_warrant"	"Answer.18546949_237_familiarGroup"	"Answer.18333733_333_opposingStance_warrant"	"Answer.18333733_333_familiarGroup"	"Answer.19640046_0_opposingStance_warrant"	"Answer.19640046_0_familiarGroup"
"38Z7YZ2SB3EQA0737EZW3QG2KGPIQX"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=38Z7YZ2SB3EQA0737EZW3QG2KGPIQX"	"3IJXV6UZ1YVT8LJWAVTYW0MRV2URIX"	"A3CX9UQ91LNQJJ"	"Submitted"	"Wed Mar 29 00:19:57 CEST 2017"	"Tue Mar 21 23:07:31 CET 2017"	"Tue Mar 21 23:19:57 CET 2017"	""	""	""	""	""	""	""				""												"there is no way to know the entire backstory of the students and who leaves of their own accord"	"somewhat"	"man-made diseases prematurely kill people every year, "	"somewhat"
"38Z7YZ2SB3EQA0737EZW3QG2KGPIQX"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=38Z7YZ2SB3EQA0737EZW3QG2KGPIQX"	"3UN61F00HX1HWXOH3BA47RIMQGRR5Q"	"AA7ASGQEOMKEZ"	"Submitted"	"Wed Mar 29 00:51:42 CEST 2017"	"Tue Mar 21 23:50:32 CET 2017"	"Tue Mar 21 23:51:42 CET 2017"	""	""	""	""	""	""	""				""												"Parents are cherry-picking schools"	"no"	"Many other natural things are also patented"	"somewhat"
"30Z7M1Q8UYW5YEO99WQJ017JD2Y8A8"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=30Z7M1Q8UYW5YEO99WQJ017JD2Y8A8"	"3COPXFW7XCOZ23T5X6AL4L1PMOVKP9"	"AIZ4C8S4DW2WG"	"Submitted"	"Wed Mar 29 00:13:06 CEST 2017"	"Tue Mar 21 23:10:36 CET 2017"	"Tue Mar 21 23:13:06 CET 2017"	""	""	""	""	""	""	""				""																"technology is always improving, yet still susceptible to problems "	"somewhat"	"It takes 22 hours to drive from the north tip to south tip"	"somewhat"
"30Z7M1Q8UYW5YEO99WQJ017JD2Y8A8"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=30Z7M1Q8UYW5YEO99WQJ017JD2Y8A8"	"3ZDAD0O1T2P3EVLJD6YUZPAO70YXTJ"	"AA7ASGQEOMKEZ"	"Submitted"	"Wed Mar 29 00:48:56 CEST 2017"	"Tue Mar 21 23:47:43 CET 2017"	"Tue Mar 21 23:48:56 CET 2017"	""	""	""	""	""	""	""				""																"The professionals making them are no better than hobbyists"	"somewhat"	"It gives  us a chance to fill in gaps"	"no"
"30Z7M1Q8UYW5YEO99WQJ017JD2Y8A8"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=30Z7M1Q8UYW5YEO99WQJ017JD2Y8A8"	"3QXNC7EIPJ7CXQ6UCO46ZBM13MB901"	"AGRKG3YT3KMD8"	"Submitted"	"Wed Mar 29 00:53:13 CEST 2017"	"Tue Mar 21 23:50:41 CET 2017"	"Tue Mar 21 23:53:13 CET 2017"	""	""	""	""	""	""	""				""																"the cars can't be improved much beyond this"	"yes"	"there are too many gaps"	"somewhat"
"3SX4X51T80L8J6BPGDFFXNXJS72AOD"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3SX4X51T80L8J6BPGDFFXNXJS72AOD"	"3FTF2T8WLSU55G7F5VXR66V54ROW9O"	"A1XACRIZ51TBMY"	"Submitted"	"Wed Mar 29 00:40:24 CEST 2017"	"Tue Mar 21 23:36:53 CET 2017"	"Tue Mar 21 23:40:24 CET 2017"	""	""	""	""	""	"This was crazy  and thought provoking. Thanks"	""				""																				"this is an opportunity to gain knowledge and gain an upper hand on our kids, "	"no"	"what better way to level the playing field for restaurant goers than to find "	"somewhat"
"3SX4X51T80L8J6BPGDFFXNXJS72AOD"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3SX4X51T80L8J6BPGDFFXNXJS72AOD"	"33SA9F9TRY6M0CYWD6DDYKWGVO5EWH"	"A1OBB3PWYWK9KK"	"Submitted"	"Wed Mar 29 00:44:37 CEST 2017"	"Tue Mar 21 23:41:20 CET 2017"	"Tue Mar 21 23:44:37 CET 2017"	""	""	""	""	""	""	""				""																				"children will only build character if they feel alone in the world"	"yes"	"restaurant reservations are an extra cost for no extra service"	"yes"
"3SX4X51T80L8J6BPGDFFXNXJS72AOD"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3SX4X51T80L8J6BPGDFFXNXJS72AOD"	"3SNLUL3WO5ZNEEJJZSLGTR13J5UULK"	"A2B6WQG0A9CKXQ"	"Submitted"	"Wed Mar 29 00:49:59 CEST 2017"	"Tue Mar 21 23:31:59 CET 2017"	"Tue Mar 21 23:49:59 CET 2017"	""	""	""	""	""	""	""				""																				"sometimes parents and children need to disconnect"	"yes"		"somewhat"	"on"
"32L724R85LW5AO6O71K73LQSFK3IP6"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00006.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32L724R85LW5AO6O71K73LQSFK3IP6"	"33M4IA01QHDQYG8R9HTZZA96JFYRXX"	"AIZ4C8S4DW2WG"	"Submitted"	"Wed Mar 29 00:10:35 CEST 2017"	"Tue Mar 21 23:08:49 CET 2017"	"Tue Mar 21 23:10:35 CET 2017"	""	""	""	""	""	"I am dealing with FEMA right now after the floods in LA in Aug."	""				""																									"kids are very experienced in technology and search for their own books"	"somewhat"	"They actually CHARGE high interest on their loans they give out"	"yes"
"32L724R85LW5AO6O71K73LQSFK3IP6"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00006.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32L724R85LW5AO6O71K73LQSFK3IP6"	"3PW9OPU9PRW14V6DNYTR3TXX286214"	"AGRKG3YT3KMD8"	"Submitted"	"Wed Mar 29 00:50:31 CEST 2017"	"Tue Mar 21 23:40:51 CET 2017"	"Tue Mar 21 23:50:31 CET 2017"	""	""	""	""	""	""	""				""																									"libraries aren't strictly necessary in the computer age"	"yes"	"FEMA is needed for doing more than handing out money"	"yes"
"32L724R85LW5AO6O71K73LQSFK3IP6"	"3AKE04YHPNDJIO5SIK65ENKJDAMZH7"	"Can you make sense out of a weird reasoning in arguments? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity, logical thinking, and imagination!"	"Argumentation, NLP, natural language processing"	"$0.17"	"Tue Mar 21 22:57:51 CET 2017"	"3"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"mthit-00006.html"	"1200"	"604800"	"Fri Mar 24 22:57:51 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32L724R85LW5AO6O71K73LQSFK3IP6"	"3AAJC4I4FH4Y5NPT2U8BU43QHY6ZJE"	"A3TQKAOIJSPPRB"	"Submitted"	"Wed Mar 29 01:11:57 CEST 2017"	"Wed Mar 22 00:10:43 CET 2017"	"Wed Mar 22 00:11:57 CET 2017"	""	""	""	""	""	""	""				""																									"there is no need for libraries since we have computers"	"somewhat"	"people need money in time of crisis"	"yes"
