"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.7100204_stance_group"	"Answer.4595363_stance_group"	"Answer.8834046_stance_group"	"Answer.17005056_stance_group"	"Answer.13687488_stance_group"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.13687488_sarcastic"	"Answer.4965956_stance_group"	"Answer.17285062_stance_group"	"Answer.12018473_stance_group"	"Answer.17977461_stance_group"	"Answer.6540157_stance_group"	"Answer.17977461_sarcastic"	"Answer.6540157_sarcastic"	"Answer.20929330_stance_group"	"Answer.14093070_stance_group"	"Answer.9415426_stance_group"	"Answer.18863881_stance_group"	"Answer.18864084_stance_group"	"Answer.18864084_sarcastic"	"Answer.13766119_stance_group"	"Answer.2880150_stance_group"	"Answer.8828552_stance_group"	"Answer.12762735_stance_group"	"Answer.14662098_stance_group"	"Answer.5656362_stance_group"	"Answer.2340736_stance_group"	"Answer.12010736_stance_group"	"Answer.12010736_sarcastic"	"Answer.11670084_stance_group"	"Answer.16799010_stance_group"	"Answer.11670084_sarcastic"	"Answer.10402679_stance_group"	"Answer.8062872_stance_group"	"Answer.18047102_stance_group"	"Answer.18006878_stance_group"	"Answer.19586342_stance_group"	"Answer.10402679_sarcastic"	"Answer.18047102_sarcastic"	"Answer.19586342_sarcastic"	"Answer.18006878_sarcastic"	"Answer.13686507_stance_group"	"Answer.18477681_stance_group"	"Answer.4371504_stance_group"	"Answer.11542528_stance_group"	"Answer.16318175_stance_group"	"Answer.4371504_sarcastic"	"Answer.13686507_sarcastic"	"Answer.11542528_sarcastic"	"Answer.2700862_stance_group"	"Answer.8198635_stance_group"	"Answer.2700850_stance_group"	"Answer.9841537_stance_group"	"Answer.18240881_stance_group"	"Answer.8198635_sarcastic"	"Answer.2700850_sarcastic"	"Answer.20925757_stance_group"	"Answer.5373430_stance_group"	"Answer.18043780_stance_group"	"Answer.15877080_stance_group"	"Answer.15877080_sarcastic"	"Answer.3123993_stance_group"	"Answer.7091605_stance_group"	"Answer.15997590_stance_group"	"Answer.3588995_stance_group"	"Answer.6024976_stance_group"	"Answer.15170116_stance_group"	"Answer.15997590_sarcastic"	"Answer.3588995_sarcastic"	"Answer.19630865_stance_group"	"Answer.6892783_stance_group"	"Answer.17685389_stance_group"	"Answer.13761134_stance_group"	"Answer.17292161_stance_group"	"Answer.17292161_sarcastic"	"Answer.6039843_stance_group"	"Answer.6039843_sarcastic"	"Answer.15417614_stance_group"	"Answer.13039956_stance_group"	"Answer.7227542_stance_group"	"Answer.18693158_stance_group"	"Answer.13039956_sarcastic"	"Answer.18693158_sarcastic"	"Answer.13085698_stance_group"	"Answer.7638699_stance_group"	"Answer.13678921_stance_group"	"Answer.6212065_stance_group"	"Answer.19596443_stance_group"	"Answer.13085698_sarcastic"	"Answer.6038371_stance_group"	"Answer.12542842_stance_group"	"Answer.16628414_stance_group"	"Answer.15332663_stance_group"	"Answer.13238988_stance_group"	"Answer.6038371_sarcastic"	"Answer.12542842_sarcastic"	"Answer.16628414_sarcastic"	"Answer.15332663_sarcastic"	"Answer.13764758_stance_group"	"Answer.16680446_stance_group"	"Answer.16962419_stance_group"	"Answer.12072796_stance_group"	"Answer.5617460_stance_group"	"Answer.12072796_sarcastic"	"Answer.5617460_sarcastic"	"Answer.16680446_sarcastic"	"Answer.16962419_sarcastic"	"Answer.6211379_stance_group"	"Answer.5448788_stance_group"	"Answer.15163742_stance_group"	"Answer.5481449_stance_group"	"Answer.9182092_stance_group"	"Answer.6211379_sarcastic"	"Answer.9182092_sarcastic"	"Answer.9307874_stance_group"	"Answer.17141417_stance_group"	"Answer.8890539_stance_group"	"Answer.12013232_stance_group"	"Answer.18641085_stance_group"	"Answer.8890539_sarcastic"	"Answer.12013232_sarcastic"	"Answer.4840030_stance_group"	"Answer.20644706_stance_group"	"Answer.3175582_stance_group"	"Answer.9833957_stance_group"	"Answer.2699885_stance_group"	"Answer.4840030_sarcastic"	"Answer.3175582_sarcastic"	"Answer.9833957_sarcastic"	"Answer.17359492_stance_group"	"Answer.18249267_stance_group"	"Answer.17683757_stance_group"	"Answer.17683757_sarcastic"	"Answer.12014246_stance_group"	"Answer.13562525_stance_group"	"Answer.12014246_sarcastic"	"Answer.17359492_sarcastic"	"Answer.18246796_stance_group"	"Answer.7545952_stance_group"	"Answer.3125570_stance_group"	"Answer.8686643_stance_group"	"Answer.18039353_stance_group"	"Answer.18246796_sarcastic"	"Answer.7545952_sarcastic"	"Answer.8686643_sarcastic"	"Answer.3125570_sarcastic"
"360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3W2LOLRXLCRKEG9KAYEA9G14LEORKR"	"ABMW70RKUXWVR"	"Approved"	"Wed Feb 22 19:36:11 CET 2017"	"Wed Feb 15 19:33:20 CET 2017"	"Wed Feb 15 19:36:11 CET 2017"	"Thu Feb 16 11:19:13 CET 2017"	""	""	""	""						""	""															"3"	"0"	"1"	"0"	"1"
"360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3BC8WZX3V4861KMF0IN7ASNIG6MRRO"	"A1M9ZIU16FEKTD"	"Approved"	"Wed Feb 22 20:37:50 CET 2017"	"Wed Feb 15 20:32:22 CET 2017"	"Wed Feb 15 20:37:50 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""															"2"	"0"	"1"	"0"	"1"
"360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"33UKMF931AWWXECZ8WXXAMPISEOTTS"	"A20L30IQAESIO"	"Approved"	"Thu Feb 23 08:20:00 CET 2017"	"Thu Feb 16 08:16:07 CET 2017"	"Thu Feb 16 08:20:00 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""															"2"	"1"	"1"	"0"	"2"
"360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3X4JMASXCNLVLJLRA8I2QHHRP180BO"	"A1YX741QQSMKPS"	"Approved"	"Fri Feb 24 18:45:00 CET 2017"	"Fri Feb 17 18:41:07 CET 2017"	"Fri Feb 17 18:45:00 CET 2017"	"Sun Feb 19 10:25:02 CET 2017"	""	""	""	""						""	""															"2"	"2"	"1"	"0"	"1"
"360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3NGI5ARFTUHXW27JPW43Z65QBX9P1H"	"A30R4A7I6TVGQS"	"Approved"	"Fri Feb 24 21:33:04 CET 2017"	"Fri Feb 17 21:30:12 CET 2017"	"Fri Feb 17 21:33:04 CET 2017"	"Sun Feb 19 10:25:02 CET 2017"	""	""	""	""						""	""															"2"	"1"	"1"	"0"	"1"
"360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"34PGFRQONPNUBSKOR7O4V098YE5WJM"	"A1OYYWJ2B7OQTD"	"Approved"	"Sun Feb 26 00:12:59 CET 2017"	"Sun Feb 19 00:09:36 CET 2017"	"Sun Feb 19 00:12:59 CET 2017"	"Sun Feb 19 10:25:02 CET 2017"	""	""	""	""						""	""															"2"	"2"	"1"	"0"	"1"
"360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3ZDAD0O1T2P3EVLJD6YUZPAO5IGTXV"	"A3IB7YJHP04OHI"	"Approved"	"Sun Feb 26 04:35:06 CET 2017"	"Sun Feb 19 04:29:01 CET 2017"	"Sun Feb 19 04:35:06 CET 2017"	"Sun Feb 19 10:25:02 CET 2017"	""	""	""	""						""	""															"1"	"2"	"0"	"0"	"1"
"360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=360ZO6N6J1V6EKG8BRM29OXUQSV9MD"	"3PXX5PX6LYARMWJ92AFVFNT4YQ9ABK"	"AG7DS4GXYTGWP"	"Approved"	"Sun Feb 26 05:00:19 CET 2017"	"Sun Feb 19 04:54:25 CET 2017"	"Sun Feb 19 05:00:19 CET 2017"	"Sun Feb 19 10:25:02 CET 2017"	""	""	""	""						""	""															"2"	"0"	"1"	"0"	"1"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3PQ8K71NHYWM3MEHWWFZKC9YFSPAAT"	"A3TQKAOIJSPPRB"	"Approved"	"Mon Feb 20 17:46:49 CET 2017"	"Mon Feb 13 17:43:54 CET 2017"	"Mon Feb 13 17:46:49 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""																				"0"	"2"	"0"	"on"	"0"	"0"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"34Z02EIMITPVH5F8AU9NQBNDUWCT0M"	"A2MJAXJEJ4SEQM"	"Approved"	"Mon Feb 20 22:08:28 CET 2017"	"Mon Feb 13 22:07:03 CET 2017"	"Mon Feb 13 22:08:28 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""																				"0"	"2"	"0"		"3"	"1"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3IQ1VMJRYUW8Y34C4Q1ZOHYE9BNA9W"	"A3ICMLOBMFLE4E"	"Approved"	"Mon Feb 20 22:46:27 CET 2017"	"Mon Feb 13 22:45:00 CET 2017"	"Mon Feb 13 22:46:27 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""																				"1"	"3"	"1"	"on"	"2"	"0"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3NVC2EB65RBNFJDZ3NE50QDZCAV3YX"	"A8GWYS9O8FUEK"	"Approved"	"Tue Feb 21 02:44:03 CET 2017"	"Tue Feb 14 02:34:05 CET 2017"	"Tue Feb 14 02:44:03 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""																				"3"	"3"	"0"		"0"	"1"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"37WLF8U1WQ2RSXB0IABCYLA8OMT6KG"	"A30IHNBFD0CWE8"	"Approved"	"Tue Feb 21 04:55:34 CET 2017"	"Tue Feb 14 04:46:41 CET 2017"	"Tue Feb 14 04:55:34 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						"For the first 3 debates, it would be helpful if the author's standpoint is described in more detail (as was done for debates 4 and 5), rather than yes or no."	""																				"2"	"2"	"0"	"on"	"0"	"2"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"336KAV9KYR4YU1HGZN00HG876W3Y2P"	"A19DOARRVT6ZNN"	"Approved"	"Tue Feb 21 06:02:42 CET 2017"	"Tue Feb 14 05:58:45 CET 2017"	"Tue Feb 14 06:02:42 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""																				"0"	"2"	"0"	"on"	"0"	"2"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3WJ1OXY92BS8KYL2ZYVLOL33Q66A8B"	"A3C3VSW438Q9QH"	"Approved"	"Tue Feb 21 08:52:54 CET 2017"	"Tue Feb 14 08:47:41 CET 2017"	"Tue Feb 14 08:52:54 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""																				"0"	"2"	"0"	"on"	"0"	"2"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3483FV8BEFVWBH7AT458YPOE8OL269"	"A35MF07QXQQNY7"	"Approved"	"Tue Feb 21 17:48:37 CET 2017"	"Tue Feb 14 17:44:25 CET 2017"	"Tue Feb 14 17:48:37 CET 2017"	"Thu Feb 16 11:19:14 CET 2017"	""	""	""	""						""	""																				"3"	"3"	"0"		"0"	"1"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3X0H8UUIT20NAV3EE1XIN10VUKGWSA"	"AAYN3T6PSCA06"	"Approved"	"Tue Feb 21 18:53:27 CET 2017"	"Tue Feb 14 18:51:14 CET 2017"	"Tue Feb 14 18:53:27 CET 2017"	"Thu Feb 16 11:19:15 CET 2017"	""	""	""	""						"None to be provided, although there are issues with grammar in the comments, but that's the result of the given pool, I would assume."	""																				"1"	"0"	"0"		"0"	"2"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"33IZTU6J82D2ZV84O6T4PKE23OHSXY"	"A2U31V169A20GY"	"Approved"	"Wed Feb 22 09:53:45 CET 2017"	"Wed Feb 15 09:50:34 CET 2017"	"Wed Feb 15 09:53:45 CET 2017"	"Thu Feb 16 11:19:15 CET 2017"	""	""	""	""						""	""																				"0"	"2"	"0"		"0"	"2"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3JCG6DTRV426DISFAO970C38OXYQQZ"	"A1H5AJ0OEOLB3S"	"Approved"	"Wed Feb 22 16:14:26 CET 2017"	"Wed Feb 15 16:11:28 CET 2017"	"Wed Feb 15 16:14:26 CET 2017"	"Thu Feb 16 11:19:15 CET 2017"	""	""	""	""						""	""																				"0"	"3"	"0"	"on"	"0"	"1"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3NPFYT4IZDGZ9QZDT6ZN06VZFEKGX1"	"A2TCC6JQF1H4NG"	"Approved"	"Wed Feb 22 17:41:10 CET 2017"	"Wed Feb 15 17:38:05 CET 2017"	"Wed Feb 15 17:41:10 CET 2017"	"Thu Feb 16 11:19:15 CET 2017"	""	""	""	""						""	""																				"0"	"2"	"2"		"0"	"0"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3BF51CHDTWM5CWODA0SYCSKPK7JH0D"	"ABMW70RKUXWVR"	"Approved"	"Wed Feb 22 18:58:19 CET 2017"	"Wed Feb 15 18:52:33 CET 2017"	"Wed Feb 15 18:58:19 CET 2017"	"Thu Feb 16 11:19:15 CET 2017"	""	""	""	""						""	""																				"0"	"2"	"0"		"0"	"1"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3LEIZ60CDKB9ZBCKGIHY5APNJ1I9ZV"	"A1M9ZIU16FEKTD"	"Approved"	"Wed Feb 22 23:29:38 CET 2017"	"Wed Feb 15 23:19:57 CET 2017"	"Wed Feb 15 23:29:38 CET 2017"	"Thu Feb 16 11:19:15 CET 2017"	""	""	""	""						"In some of the hits I've done, about 3 of them, the very first option (button)  was not labelled."	""																				"0"	"2"	"0"		"1"	"0"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"32N49TQG3HU6VAHF7R6VGZNB1BYVA6"	"A1LLT1N2U68K50"	"Approved"	"Thu Feb 23 12:34:01 CET 2017"	"Thu Feb 16 12:28:36 CET 2017"	"Thu Feb 16 12:34:01 CET 2017"	"Sun Feb 19 10:25:03 CET 2017"	""	""	""	""						""	""																				"0"	"2"	"0"		"0"	"0"
"32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3TE066M5FI5XJTR2OY04E4I8HASIIF"	"Choose the main standpoint of a comment (2-3 mins/HIT on average)"	"Given comments to various controversies, choose the corresponding author's standpoint"	"Argumentation, NLP, natural language processing"	"$0.21"	"Mon Feb 13 14:25:28 CET 2017"	"18"	"0"	"0"	"18"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"600"	"604800"	"Tue Feb 21 10:24:35 CET 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32204AGAABOZ1G25Y0CZ90BLDJRGH2"	"3JPSL1DZ5TBTN58650K46ITYFC0ANG"	"A1YX741QQSMKPS"	"Approved"	"Fri Feb 24 19:08:36 CET 2017"	"Fri Feb 17 19:05:39 CET 2017"	"Fri Feb 17 19:08:36 CET 2017"	"Sun Feb 19 10:25:03 CET 2017"	""	""	""	""						""	""																				"2"	"2"	"0"		"0"	"2"
