"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.collectedAnnotationResults"	"Answer.14672166_0_stance_group"	"Answer.14672166_0_opposingStance_warrant"	"Answer.14672166_0_familiarGroup"	"Answer.18332215_0_stance_group"	"Answer.18332215_0_opposingStance_warrant"	"Answer.18332215_0_familiarGroup"	"Answer.15164217_250_stance_group"	"Answer.15164217_250_opposingStance_warrant"	"Answer.15164217_250_familiarGroup"	"Answer.feedback"	"Answer.Submit HIT"	"Answer.5905284_239_stance_group"	"Answer.5905284_239_opposingStance_warrant"	"Answer.5905284_239_familiarGroup"	"Answer.2700850_116_stance_group"	"Answer.2700850_116_opposingStance_warrant"	"Answer.2700850_116_familiarGroup"	"Answer.10340252_593_stance_group"	"Answer.10340252_593_opposingStance_warrant"	"Answer.10340252_593_familiarGroup"	"Answer.13573791_73_stance_group"	"Answer.13573791_73_opposingStance_warrant"	"Answer.13573791_73_familiarGroup"	"Answer.9182291_166_stance_group"	"Answer.9182291_166_opposingStance_warrant"	"Answer.9182291_166_familiarGroup"	"Answer.2653827_354_stance_group"	"Answer.2653827_354_opposingStance_warrant"	"Answer.2653827_354_familiarGroup"	"Answer.5374214_216_stance_group"	"Answer.5374214_216_opposingStance_warrant"	"Answer.5374214_216_familiarGroup"	"Answer.6537087_558_stance_group"	"Answer.6537087_558_opposingStance_warrant"	"Answer.6537087_558_familiarGroup"	"Answer.12074964_395_stance_group"	"Answer.12074964_395_opposingStance_warrant"	"Answer.12074964_395_familiarGroup"	"Answer.4062498_576_stance_group"	"Answer.4062498_576_opposingStance_warrant"	"Answer.4062498_576_familiarGroup"	"Answer.7528221_0_stance_group"	"Answer.7528221_0_opposingStance_warrant"	"Answer.7528221_0_familiarGroup"	"Answer.12004909_495_stance_group"	"Answer.12004909_495_opposingStance_warrant"	"Answer.12004909_495_familiarGroup"	"Answer.20922752_0_stance_group"	"Answer.20922752_0_opposingStance_warrant"	"Answer.20922752_0_familiarGroup"	"Answer.16634255_0_stance_group"	"Answer.16634255_0_opposingStance_warrant"	"Answer.16634255_0_familiarGroup"	"Answer.5477940_446_stance_group"	"Answer.5477940_446_opposingStance_warrant"	"Answer.5477940_446_familiarGroup"	"Answer.6017945_213_stance_group"	"Answer.6017945_213_opposingStance_warrant"	"Answer.6017945_213_familiarGroup"	"Answer.11163651_240_stance_group"	"Answer.11163651_240_opposingStance_warrant"	"Answer.11163651_240_familiarGroup"	"Answer.6893177_176_stance_group"	"Answer.6893177_176_opposingStance_warrant"	"Answer.6893177_176_familiarGroup"	"Answer.18862412_71_familiarGroup"	"Answer.19638956_248_opposingStance_warrant"	"Answer.7951380_271_stance_group"	"Answer.18862412_71_opposingStance_warrant"	"Answer.19638956_248_stance_group"	"Answer.7951380_271_familiarGroup"	"Answer.19638956_248_familiarGroup"	"Answer.18862412_71_stance_group"	"Answer.7951380_271_opposingStance_warrant"	"Answer.18244616_0_opposingStance_warrant"	"Answer.11893475_466_stance_group"	"Answer.11893475_466_opposingStance_warrant"	"Answer.18244616_0_stance_group"	"Answer.12004552_11_stance_group"	"Answer.18244616_0_familiarGroup"	"Answer.11893475_466_familiarGroup"	"Answer.12004552_11_familiarGroup"	"Answer.12004552_11_opposingStance_warrant"	"Answer.18546949_237_stance_group"	"Answer.18546949_237_opposingStance_warrant"	"Answer.18546949_237_familiarGroup"	"Answer.18333733_333_stance_group"	"Answer.18333733_333_opposingStance_warrant"	"Answer.18333733_333_familiarGroup"	"Answer.19640046_0_stance_group"	"Answer.19640046_0_opposingStance_warrant"	"Answer.19640046_0_familiarGroup"
"3V7ICJJAZAS9YN6Z3702E0BKT02B4I"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAS9YN6Z3702E0BKT02B4I"	"3D4CH1LGEB598UHFQQT9K39HB9V9GC"	"A1CF6U3GF7DZEJ"	"Approved"	"Thu Mar 30 21:56:08 CEST 2017"	"Thu Mar 23 20:50:10 CET 2017"	"Thu Mar 23 20:56:08 CET 2017"	"Fri Mar 24 10:14:50 CET 2017"	""	""	""	""	""										""	""																			"1"	"The existing system cannot support increased traffic."	"somewhat"	"0"	"Family vacations have benefits both for family and individuals."	"somewhat"	"1"	"It is ethical that restaurants should offer equal treatment."	"somewhat"
"3V7ICJJAZAS9YN6Z3702E0BKT02B4I"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00003.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3V7ICJJAZAS9YN6Z3702E0BKT02B4I"	"3HFNH7HEMIQF0TY17S4V6YZ6L9ZGQ5"	"APW9F8OTJ4KXO"	"Approved"	"Thu Mar 30 22:02:30 CEST 2017"	"Thu Mar 23 20:59:26 CET 2017"	"Thu Mar 23 21:02:30 CET 2017"	"Fri Mar 24 10:14:50 CET 2017"	""	""	""	""	""										""	""																			"1"	"The existing system, while fast, has too many gaps that could be fixed with high speed rail. "	"somewhat"	"0"	"Vacations are a good way for families to connect and gain knowledge and appreciation together."	"somewhat"	"1"	"It's unfair for people to pay to get into popular restaurants, everyone should have an equal chance."	"somewhat"
"3M7OI89LVY06NF2J0VPCMI1G7C86C5"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3M7OI89LVY06NF2J0VPCMI1G7C86C5"	"3DYGAII7PMKLD6R0ABUI07DYMZ6QP1"	"A34MRQ1OP87XC6"	"Approved"	"Thu Mar 30 18:04:56 CEST 2017"	"Thu Mar 23 16:59:57 CET 2017"	"Thu Mar 23 17:04:56 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																												"1"	"It state they are not expendable when the argument state that the role put stain on teachers."	"yes"	"0"	"The states can give out the money verses having this department exist."	"yes"	"1"	"The deals will interfere with worker rights."	"yes"
"3M7OI89LVY06NF2J0VPCMI1G7C86C5"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3M7OI89LVY06NF2J0VPCMI1G7C86C5"	"36WLNQG780MUC90LIFHHB6JVMTJEBA"	"A1CF6U3GF7DZEJ"	"Approved"	"Thu Mar 30 21:59:16 CEST 2017"	"Thu Mar 23 20:57:29 CET 2017"	"Thu Mar 23 20:59:16 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																												"0"	"Librarians support teachers."	"somewhat"	"1"	"FEMA serves the greater good."	"somewhat"	"1"	"They restrict employee freedom."	"somewhat"
"3M7OI89LVY06NF2J0VPCMI1G7C86C5"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00004.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3M7OI89LVY06NF2J0VPCMI1G7C86C5"	"3TXWC2NHN02CYZQ6LQNQ9HSKZK5S9V"	"APW9F8OTJ4KXO"	"Approved"	"Fri Mar 31 00:58:09 CEST 2017"	"Thu Mar 23 23:56:26 CET 2017"	"Thu Mar 23 23:58:09 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																												"0"	"School librarians are needed because it would be too much for teachers to have to fill that role."	"yes"	"0"	"FEMA doesn't do anything but provide money."	"somewhat"	"1"	"It is unfair for businesses to restrict an employee's future career."	"somewhat"
"32L724R85LW5AO6O71K73LQSFMIIPP"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32L724R85LW5AO6O71K73LQSFMIIPP"	"3LRLIPTPERLSFZN38NSOEQCUO7UAKT"	"AOO53KIMNLQNM"	"Approved"	"Thu Mar 30 13:09:27 CEST 2017"	"Thu Mar 23 12:05:16 CET 2017"	"Thu Mar 23 12:09:27 CET 2017"	"Thu Mar 23 15:53:48 CET 2017"	""	""	""	""	""										"seems fairly clear and simple"	""																																					"0"	"You are only in college a few years and cannot expect to truly learn the foreign language."	"somewhat"	"0"	"Because by forcing them the treatment will not be effective."	"yes"	"0"	"If home schoolers can pass the same standardized test passed by public schoolers, than they should be able to play for the team."	"no"
"32L724R85LW5AO6O71K73LQSFMIIPP"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32L724R85LW5AO6O71K73LQSFMIIPP"	"35LDD5557BGTH0WS5QITNH7UIOSKMW"	"A11K5HVS2IU9RR"	"Approved"	"Thu Mar 30 15:57:16 CEST 2017"	"Thu Mar 23 14:50:32 CET 2017"	"Thu Mar 23 14:57:16 CET 2017"	"Thu Mar 23 15:53:48 CET 2017"	""	""	""	""	""										""	""																																					"0"	"The person is stating that foreign language shouldn't be mandatory because to really learn one it'd be a lifetime of teaching"	"somewhat"	"0"	"The person is stating that forcing someone to do something will not help their addiction"	"yes"	"0"	"The person states that As long as both students have the same testing in the end then it shouldn't matter"	"yes"
"32L724R85LW5AO6O71K73LQSFMIIPP"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00005.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=32L724R85LW5AO6O71K73LQSFMIIPP"	"33UKMF931AWWXECZ8WXXAMPIV9XTTU"	"A1MFZFYYDW4ZIX"	"Approved"	"Thu Mar 30 19:36:11 CEST 2017"	"Thu Mar 23 18:33:59 CET 2017"	"Thu Mar 23 18:36:11 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																																					"1"	"If it takes a lifetime to learn then we should start early"	"somewhat"	"0"	"Because forcing them won't work"	"no"	"0"	"testing can be given"	"no"
"3WGZLY9VCHY3WLRLT6HLQ2FPY7A8DT"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00006.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3WGZLY9VCHY3WLRLT6HLQ2FPY7A8DT"	"3JBT3HLQF9EURYSRX7DVR0P2R37PZC"	"APW9F8OTJ4KXO"	"Approved"	"Thu Mar 30 22:04:33 CEST 2017"	"Thu Mar 23 21:02:44 CET 2017"	"Thu Mar 23 21:04:33 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																																														"0"	"Some people are depending on dairy products."	"somewhat"	"0"	"Immigrant ID cards would allow disobedience."	"somewhat"	"0"	"Not taxing the gains unfairly benefits wall street."	"somewhat"
"3WGZLY9VCHY3WLRLT6HLQ2FPY7A8DT"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00006.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3WGZLY9VCHY3WLRLT6HLQ2FPY7A8DT"	"3NLZY2D53Q1VMLC2IJ1BJQ4EHQRLQM"	"A1I4CYG5YDFTYM"	"Approved"	"Thu Mar 30 23:12:09 CEST 2017"	"Thu Mar 23 22:10:40 CET 2017"	"Thu Mar 23 22:12:09 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																																														"0"	"Some people love dairy products and simply could not happily live without them."	"somewhat"	"0"	"These IDs would only cause disruptions from people."	"somewhat"	"0"	"If we don't tax Capital Gains then Wall Street is basically getting a free handout."	"somewhat"
"3WGZLY9VCHY3WLRLT6HLQ2FPY7A8DT"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00006.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3WGZLY9VCHY3WLRLT6HLQ2FPY7A8DT"	"3U0SRXB7CEHLMMUN7B6Q18I8I8QNRQ"	"A3TQKAOIJSPPRB"	"Approved"	"Fri Mar 31 04:59:38 CEST 2017"	"Fri Mar 24 03:56:12 CET 2017"	"Fri Mar 24 03:59:38 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																																														"0"	"Writer would not be able to think without dairy products."	"yes"	"0"	"ID cards for immigrants would result in disobedient acts."	"somewhat"	"0"	"Without capital gains tax, it would be welfare for Wall Street."	"yes"
"3K8CQCU3KEDN8YEGG3BU0NU5UIFNW5"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00007.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3K8CQCU3KEDN8YEGG3BU0NU5UIFNW5"	"3QBD8R3Z22VW31S1XEAQ8473G374OX"	"A1CF6U3GF7DZEJ"	"Approved"	"Thu Mar 30 21:40:18 CEST 2017"	"Thu Mar 23 20:35:25 CET 2017"	"Thu Mar 23 20:40:18 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																																																							"yes"	"It makes sense for people to research topics.  Not accepting medical websites would waste a potential good source of information."	"0"	"The Christian focus on objections to gays has given people a reason to be intolerant of gays."	"0"	"yes"	"somewhat"	"0"	"Libraries are a useful source of information."
"3K8CQCU3KEDN8YEGG3BU0NU5UIFNW5"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00007.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3K8CQCU3KEDN8YEGG3BU0NU5UIFNW5"	"3XUHV3NRVLA473AE76YATNGG4DUH5X"	"A1I4CYG5YDFTYM"	"Approved"	"Thu Mar 30 23:05:13 CEST 2017"	"Thu Mar 23 22:03:41 CET 2017"	"Thu Mar 23 22:05:13 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																																																							"somewhat"	"If doctors discouraged patients seeking their own information to become better educated, they are not a doctor to be trusted."	"0"	"Christians may not represent the majority, but they do create a big fuss about homosexuality."	"0"	"somewhat"	"somewhat"	"0"	"Even when classrooms are closed, people can go to libraries and find an environment that is conductive to learning and packed with educational resources."
"3K8CQCU3KEDN8YEGG3BU0NU5UIFNW5"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00007.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3K8CQCU3KEDN8YEGG3BU0NU5UIFNW5"	"3FIUS151DWEON44N4WZJCKV4FM6GGQ"	"APW9F8OTJ4KXO"	"Approved"	"Fri Mar 31 01:00:38 CEST 2017"	"Thu Mar 23 23:58:10 CET 2017"	"Fri Mar 24 00:00:38 CET 2017"	"Fri Mar 24 10:14:51 CET 2017"	""	""	""	""	""										""	""																																																							"somewhat"	"Patients should do their own research."	"0"	"Christians cause problems and people claim they don't represent the majority."	"0"	"somewhat"	"somewhat"	"0"	"Libraries are still useful even when school is not in session."
"3NQUW096N6KM82YNBFLN9BI5RMUL9B"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00008.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N6KM82YNBFLN9BI5RMUL9B"	"36ZN444YTSAQB8RGI3CU25HMLL9OIX"	"A1CF6U3GF7DZEJ"	"Approved"	"Thu Mar 30 22:03:35 CEST 2017"	"Thu Mar 23 21:00:03 CET 2017"	"Thu Mar 23 21:03:35 CET 2017"	"Fri Mar 24 10:14:52 CET 2017"	""	""	""	""	""										""	""																																																																"Comments counterbalance reporting."	"1"	"Standardized grading is logical."	"1"	"0"	"somewhat"	"somewhat"	"somewhat"	"It restricts employee freedom."
"3NQUW096N6KM82YNBFLN9BI5RMUL9B"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00008.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N6KM82YNBFLN9BI5RMUL9B"	"388U7OUMF8DI1Q2G654SQWMVAEDR0F"	"APW9F8OTJ4KXO"	"Approved"	"Thu Mar 30 22:06:48 CEST 2017"	"Thu Mar 23 21:04:50 CET 2017"	"Thu Mar 23 21:06:48 CET 2017"	"Fri Mar 24 10:14:52 CET 2017"	""	""	""	""	""										""	""																																																																"Comment sections allow readers to call out biased reporting."	"0"	"It's unnecessary to rank colleges since they'd all use the same scale."	"0"	"0"	"yes"	"somewhat"	"somewhat"	"Businesses should not be able to impede an employee's future for their own gains."
"3NQUW096N6KM82YNBFLN9BI5RMUL9B"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00008.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N6KM82YNBFLN9BI5RMUL9B"	"3Q5C1WP23NDT3SP05HVP1009NOZ51N"	"A1I4CYG5YDFTYM"	"Approved"	"Thu Mar 30 23:09:07 CEST 2017"	"Thu Mar 23 22:07:10 CET 2017"	"Thu Mar 23 22:09:07 CET 2017"	"Fri Mar 24 10:14:52 CET 2017"	""	""	""	""	""										""	""																																																																"When reporters fail to report fairly, the commentors can often shed light on not only that but the opposite side of the story."	"0"	"It would not be a good system because they would all be scored on the same standardized scale."	"0"	"0"	"somewhat"	"somewhat"	"somewhat"	"Businesses are only looking out for their best interest, therefore they should also allow employees the same privledge."
"3HYV4299H088OR5LP1S5WKXAYJB8EM"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00009.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3HYV4299H088OR5LP1S5WKXAYJB8EM"	"3TE3O85731KPX05ULS869KFA7CXR2Z"	"APW9F8OTJ4KXO"	"Approved"	"Thu Mar 30 22:08:25 CEST 2017"	"Thu Mar 23 21:04:51 CET 2017"	"Thu Mar 23 21:08:25 CET 2017"	"Fri Mar 24 10:14:52 CET 2017"	""	""	""	""	""										""	""																																																																									"0"	"Postponing the Olympics would not undo the damage already done."	"somewhat"	"0"	"Marijuana is found by many to be a safer alternative to prescription drugs."	"somewhat"	"0"	"Medical websites allow people to get information when they can't get to the doctor."	"somewhat"
"3HYV4299H088OR5LP1S5WKXAYJB8EM"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00009.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3HYV4299H088OR5LP1S5WKXAYJB8EM"	"31Z0PCVWULR9ZGFSVTUW5QX06DH7T9"	"A1CF6U3GF7DZEJ"	"Approved"	"Thu Mar 30 22:17:09 CEST 2017"	"Thu Mar 23 21:13:17 CET 2017"	"Thu Mar 23 21:17:09 CET 2017"	"Fri Mar 24 10:14:52 CET 2017"	""	""	""	""	""										""	""																																																																									"1"	"There is too much damage from the Olympics."	"somewhat"	"0"	"Patients have found a medical use for marijuana."	"somewhat"	"0"	"Medical websites are especially useful when doctors are not available."	"somewhat"
"3HYV4299H088OR5LP1S5WKXAYJB8EM"	"3R1N6HJI9B1HAPJDYI1W7BJ8DQXWLT"	"Select and explain wrong claim of an argument? [~2 mins/HIT] (pilot study)"	"This HIT requires creativity and logical thinking"	"Argumentation, NLP, natural language processing"	"$0.17"	"Thu Mar 23 11:07:49 CET 2017"	"3"	"0"	"0"	"3"	"Reviewable"	"NotReviewed"	"mthit-00009.html"	"1200"	"604800"	"Sun Mar 26 12:07:49 CEST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3HYV4299H088OR5LP1S5WKXAYJB8EM"	"32M8BPYGAUY2JVAIUKZMXW8KUZNIG9"	"A1I4CYG5YDFTYM"	"Approved"	"Thu Mar 30 23:03:39 CEST 2017"	"Thu Mar 23 21:59:44 CET 2017"	"Thu Mar 23 22:03:39 CET 2017"	"Fri Mar 24 10:14:52 CET 2017"	""	""	""	""	""										"I disagree with your example. It was actually one of my questions and I think I have answered it correctly. If not, I am sorry. I want to do the best work possible."	""																																																																									"0"	"The damage is already done so why bother postponing the Olympics?"	"somewhat"	"0"	"It is actually causing patients to leave their prescriptions and other medicines behind for marijuana instead meaning they are doing less drugs."	"yes"	"0"	"When your local doctor is closed in the middle of the night you still have access to the internet and medical websites."	"somewhat"
